main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Gold Care Cardamom and Ginger Black Tea,MOM,312,335,500 g,4.8 (1.0k),In Stock,https://www.zeptonow.com/pn/tata-tea-gold-care-cardamom-and-ginger-black-tea/pvid/82c76eec-2c56-4ad3-8316-84baae4a7ee4,"https://cdn.zeptonow.com/production/tr:w-1280,ar-2400-2400,pr-true,f-auto,q-80/cms/product_variant/0a4e4feb-0ab3-4908-aaba-1892de8384e1.jpeg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Amul Tea Mix - Ginger,Amul,150,150,1 pack (10 pcs),4.4 (388),In Stock,https://www.zeptonow.com/pn/amul-tea-mix-ginger/pvid/56171523-9944-4871-ade8-12c1ffcbe045,"https://cdn.zeptonow.com/production/tr:w-1280,ar-3000-3000,pr-true,f-auto,q-80/cms/product_variant/9f44be60-c697-4e3a-81fe-109fbec463dc.jpeg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Brooke Bond Red Label Tea(250gms) & Haldiram'S Moong Dal(200gms) Combo,Brooke,196,200,2 combo,4.3 (730),In Stock,https://www.zeptonow.com/pn/brooke-bond-red-label-tea250gms-haldirams-moong-dal200gms-combo/pvid/b9a26c58-a177-4ced-bb77-9dda1801f671,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1494-1494,pr-true,f-auto,q-80/cms/product_variant/2a174120-c39f-4783-9e55-bca6dcf8b22e.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Agni Dust Black Tea 250 g Combo,Tata,124,140,250 g X 2,4.4 (441),In Stock,https://www.zeptonow.com/pn/tata-tea-agni-dust-black-tea-250-g-combo/pvid/0d2d3971-4b02-48bd-8068-79d1e15a65b3,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/b62c2ea5-2c92-448b-a937-e983fa228d60.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Gold(250gms) & Parle-G Original Gluco Biscuits(250gms) Combo,Parle,168,180,2 combo,4.5 (530),In Stock,https://www.zeptonow.com/pn/tata-tea-gold250gms-parle-g-original-gluco-biscuits250gms-combo/pvid/61a6acee-1127-4a2c-a31a-242c18706db3,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1494-1494,pr-true,f-auto,q-80/cms/product_variant/01f260cb-ced4-490e-aa81-57f7b6f5af98.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png","Tata Tea Chakra Gold Dust Tea, Strong Tea With Long Lasting Taste, Black Tea(500gms) & Parrys White Label Sugar(1kg) Combo",Tata,454,495,2 combo,4.4 (327),In Stock,https://www.zeptonow.com/pn/tata-tea-chakra-gold-dust-tea-strong-tea-with-long-lasting-taste-black-tea500gms-parrys-white-label-sugar1kg-combo/pvid/a85cb8f6-c30b-401a-a236-393229d65c95,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/01cf6b10-2721-4acf-938f-fe0f23564bcd.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Taj Mahal Tea 250 g Combo,Taj,400,400,250 g X 2,4.7 (479),In Stock,https://www.zeptonow.com/pn/taj-mahal-tea-250-g-combo/pvid/74d1ad58-758c-42a6-a4f6-05f3793ddab7,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/edc3e560-3275-4f65-9c5d-316bce29e9de.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Brooke Bond Red Label Tea(250gms) & Cadbury Chocobakes Choclayered Cakes(114gms) Combo,Cadbury,211,230,2 combo,4.5 (771),In Stock,https://www.zeptonow.com/pn/brooke-bond-red-label-tea250gms-cadbury-chocobakes-choclayered-cakes114gms-combo/pvid/da175ff9-0d8d-4d1a-90a8-243392fe6c1f,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1494-1494,pr-true,f-auto,q-80/cms/product_variant/1c9110d2-4bb5-43ba-9a79-43930e811dfd.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Chaayos Instant Tea Premix - Regular Sugar - Cardamom Flavour 1 pc X 2 Combo,MOM,326,378,1 pcs X 2,4.4 (371),In Stock,https://www.zeptonow.com/pn/chaayos-instant-tea-premix-regular-sugar-cardamom-flavour-1-pc-x-2-combo/pvid/2beef107-5aef-4812-814e-96313ecaf098,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/e7b56119-0dab-44be-b55b-3674ab2133f3.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Brooke Bond Red Label Tea(250gms) & Parle-G Original Gluco Biscuits(250gms) Combo,Parle,166,170,2 combo,4.4 (600),In Stock,https://www.zeptonow.com/pn/brooke-bond-red-label-tea250gms-parle-g-original-gluco-biscuits250gms-combo/pvid/767c517d-f955-4cf2-a902-e60d250d2672,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1494-1494,pr-true,f-auto,q-80/cms/product_variant/798f9e18-0e1f-4ffe-9697-ed35bd9a2d1b.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Nestea Lemon Iced Tea Premix - Refreshingly Good Pouch 400 g Combo,Nestea,368,500,400 g X 2,4.4 (330),In Stock,https://www.zeptonow.com/pn/nestea-lemon-iced-tea-premix-refreshingly-good-pouch-400-g-combo/pvid/cee4b6c2-dd5d-4ac1-a8bd-9772f25a44f1,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/e182c820-49f5-4bf2-8f76-e4238f6b5956.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Taj Mahal Rich & Flavourful Tea(250gms) & Ginger (Inji)(200gms) Combo,Taj,221,226,2 combo,4.2 (290),In Stock,https://www.zeptonow.com/pn/taj-mahal-rich-flavourful-tea250gms-ginger-inji200gms-combo/pvid/4e4d7d46-1bed-4015-a41a-45349534a54c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1494-1494,pr-true,f-auto,q-80/cms/product_variant/d4679474-e271-4c84-9be3-9f5f7a4fb7f3.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Taj Mahal Tea 500 g Combo,Taj,702,760,500 g X 2,4.4 (266),In Stock,https://www.zeptonow.com/pn/taj-mahal-tea-500-g-combo/pvid/22dc0a38-9c40-418c-af7d-f1b3ee3d61f9,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/00380413-b4a7-4bd9-92af-77ae9d32cfc3.jpg"
"Tea, Coffee & More",Tea,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-120,pr-true,f-auto,q-80/cms/sub_category/9ebc0e20-2f4a-4703-ac92-8912059869bd.png",Tata Tea Gold Care 250 g Combo,Tata,316,350,250 g X 2,4.2 (153),In Stock,https://www.zeptonow.com/pn/tata-tea-gold-care-250-g-combo/pvid/eaf30c0c-978e-4745-841d-fccb956a967c,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/92e986ce-8471-4464-bf46-6bb5e4d51a46.jpg"
