main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",3 Sisters Peach and Mango Non Alcoholic Beer,3,90,99,330 ml,4.5 (865),In Stock,https://www.zeptonow.com/pn/3-sisters-peach-and-mango-non-alcoholic-beer/pvid/d873bf56-d95c-4bd5-b5dc-e3c7be8e8c5f,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/945dcbf2-6116-4dc9-bcac-4a873e4c900a.jpg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Epigamia Turbo Cookies and Cream Protein Milkshake,Epigamia,135,150,250 ml,4.4 (1.7k),In Stock,https://www.zeptonow.com/pn/epigamia-turbo-cookies-and-cream-protein-milkshake/pvid/b1ca615f-5384-4135-981d-343c46308dcd,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/ad06252a-a471-4385-aab0-53cef1a466c5.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Only Earth Organic Oats Unsweetened Beverage,Only,279,295,1 L,4.9 (351),In Stock,https://www.zeptonow.com/pn/only-earth-organic-oats-unsweetened-beverage/pvid/2137110b-11ec-4481-a8e8-8636f96b31e3,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/0a58d011-0577-408c-a5fc-14cbba7dd03e.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Hershey's Caramel Syrup,Hershey's,250,265,600 g,4 (424),In Stock,https://www.zeptonow.com/pn/hersheys-caramel-syrup/pvid/47458cc6-6031-47ba-b205-6a9043451aad,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/551e7e9d-0284-467b-940a-e90e745328dd.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Fast&Up Reload Zero Sugar Energy Drink for Hydration - Ice Current Flavour,Fast&Up,265,310,1 pack (22 pcs),4.7 (301),In Stock,https://www.zeptonow.com/pn/fastup-reload-zero-sugar-energy-drink-for-hydration-ice-current-flavour/pvid/a882b6ec-f992-435e-946e-aaad037ca556,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/addaa0e8-2cc2-4acf-8232-960487252f4e.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Hershey's Strawberry Syrup,Hershey's,110,115,180 g,4.6 (1.2k),In Stock,https://www.zeptonow.com/pn/hersheys-strawberry-syrup/pvid/decb8a7d-bc15-4aa5-b610-f667e86c97f8,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/1df3222a-57a1-437d-a5f8-ebf2001ec967.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Epigamia Turbo Coffee Protein Milkshake,Epigamia,135,150,250 ml,3.9 (1.0k),In Stock,https://www.zeptonow.com/pn/epigamia-turbo-coffee-protein-milkshake/pvid/403f785a-8d9a-48de-8dcc-0a2c987409c2,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/68acb9de-d999-4829-a7f5-c0a60e27c067.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Bisleri Packaged Drinking Water,Bisleri,120,120,10 L,4.7 (85.2k),In Stock,https://www.zeptonow.com/pn/bisleri-packaged-drinking-water/pvid/b16224dd-5b0b-4e39-91d0-b52e563c70c2,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/47d205bd-542b-4fe3-9ac4-663662756e3a.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",So Good Plant Based Almond Milk,So,270,300,1 L,4.8 (745),In Stock,https://www.zeptonow.com/pn/so-good-plant-based-almond-milk/pvid/046dd783-2e2f-456c-b320-d5e0c8bf93dc,"https://cdn.zeptonow.com/production/tr:w-1280,ar-900-900,pr-true,f-auto,q-80/cms/product_variant/1a781ca6-e969-4cc8-bfbc-bd45c0dac43b.jpeg"
Cold Drinks & Juices,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-500-500,pr-true,f-auto,q-80/cms/sub_category/aefb7b57-3681-4bfe-88d9-d2cc3ce9e038.png",Appy Fizz Apple Soft Drink | Pet,Appy,67,70,1 L,4.6 (16.5k),In Stock,https://www.zeptonow.com/pn/appy-fizz-apple-soft-drink-pet/pvid/f8012f67-d0d8-4323-93ef-5d333bcf9119,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/616431d6-d577-4e8f-90f0-fb1a2d1bedc8.jpeg"
