main_category,sub_category,sub_category_image_url,product_name,brand,price,original_price,quantity,rating,stock_status,product_url,image_url
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",The Theatre Project Popcorn Tins - Old Fashioned Caramel,The,170,200,88 g,5 (253),In Stock,https://www.zeptonow.com/pn/the-theatre-project-popcorn-tins-old-fashioned-caramel/pvid/db90c328-76ae-4da5-b129-0db3874ba505,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1000-1000,pr-true,f-auto,q-80/cms/product_variant/afa2008c-3738-4015-994d-c5b9b9894dcc.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",ACT II Instant Popcorn - Butter Delite | Hot & Fresh in 3 mins,ACT,35,35,70 g,4.6 (6.0k),In Stock,https://www.zeptonow.com/pn/act-ii-instant-popcorn-butter-delite-hot-fresh-in-3-mins/pvid/05a3041e-c133-4ce7-b689-5676340e67ef,"https://cdn.zeptonow.com/production/tr:w-1280,ar-4167-4167,pr-true,f-auto,q-80/cms/product_variant/dc3797f4-b73c-4c86-aaec-50202bafd638.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Let's Try Kerala Garlic Mix,Let's,90,120,180 g,4.5 (4.5k),In Stock,https://www.zeptonow.com/pn/lets-try-kerala-garlic-mix/pvid/5a63c58f-f1bf-4cad-9da5-28e710af9de4,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1573-1600,pr-true,f-auto,q-80/cms/product_variant/fb80f49f-806d-46fd-bfb6-b03833a82f58.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png","ACT II Microwave Popcorn - Peri Peri, Hot & Fresh in 3 mins",ACT,71,80,106 g,4.7 (1.0k),In Stock,https://www.zeptonow.com/pn/act-ii-microwave-popcorn-peri-peri-hot-fresh-in-3-mins/pvid/66fe7cef-e493-4236-811a-494dd86c0e4d,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1500-1500,pr-true,f-auto,q-80/cms/product_variant/19103570-d01f-4ecc-a8f9-c5ca0158e6ec.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Bingo Hashtags Potato Chips - Spicy Masala,Bingo,26,30,53 g,4.6 (10.6k),In Stock,https://www.zeptonow.com/pn/bingo-hashtags-potato-chips-spicy-masala/pvid/543d514b-92c9-45b9-b90c-1a0498e9c15b,"https://cdn.zeptonow.com/production/tr:w-0.98,h-0.98,f-auto/cms/product_variant/680dec99-8de6-4ad0-b353-94b039bd759d.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Lets Try Lite Mixture,Lets,90,120,180 g,4.7 (5.7k),In Stock,https://www.zeptonow.com/pn/lets-try-lite-mixture/pvid/731f7868-2684-499a-918b-78ad0b500987,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1573-1600,pr-true,f-auto,q-80/cms/product_variant/82df4bc0-9f8f-47c9-8b16-0e8641707457.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",MOM Roasted & Salted Cashews,MOM,95,99,45 g,4.7 (2.6k),In Stock,https://www.zeptonow.com/pn/mom-roasted-salted-cashews/pvid/7ebd9b0a-39b5-4e3b-a619-ba21b7307d1f,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/19f679ac-4184-47f1-94e8-8f8dd6231abb.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Stroom Choco Almond Bliss 20g Protein Bars,Stroom,116,130,63 g,4.8 (645),In Stock,https://www.zeptonow.com/pn/stroom-choco-almond-bliss-20g-protein-bars/pvid/e89adf04-e388-42cf-aadd-e141642ff472,"https://cdn.zeptonow.com/production/tr:w-1280,ar-936-472,pr-true,f-auto,q-80/cms/product_variant/f15c9779-38c0-40c4-8ebf-9f443ce4f26f.jpeg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Crax Curls Chatpata Masala Puff Snacks,Crax,25,25,57 g,4.7 (36.8k),In Stock,https://www.zeptonow.com/pn/crax-curls-chatpata-masala-puff-snacks/pvid/66aba9be-5057-4c97-9701-d7e9a44c8264,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1165-1500,pr-true,f-auto,q-80/cms/product_variant/37bffe64-c5a6-44c6-a921-aeb32f351adb.png"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Let's Try Purani Delhi Methi Mathri,Rani,120,150,200 g,4.3 (3.6k),In Stock,https://www.zeptonow.com/pn/lets-try-purani-delhi-methi-mathri/pvid/91cec9be-e204-47e4-9541-e5a3c8d4793a,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1573-1600,pr-true,f-auto,q-80/cms/product_variant/602d1f4a-13fb-4ec4-91f4-b7a54ae0575e.jpg"
Munchies,Top Picks,"https://cdn.zeptonow.com/production/tr:w-90,ar-120-121,pr-true,f-auto,q-80/cms/sub_category/105.png",Stroom Choco Almond Bliss Protein Bars,Stroom,67,75,45 g,4.1 (543),In Stock,https://www.zeptonow.com/pn/stroom-choco-almond-bliss-protein-bars/pvid/6cba7621-77b5-4552-9606-1bbda7f41dae,"https://cdn.zeptonow.com/production/tr:w-1280,ar-1200-1200,pr-true,f-auto,q-80/cms/product_variant/c8e26392-89f0-4086-bcf2-95f3f953ca36.jpeg"
